(epoch: 1, iters: 10240, time: 0.001, data: 0.057) G_L2: 0.04377 G_reward: 2.07031 
(epoch: 1, iters: 20480, time: 0.001, data: 0.054) G_L2: 0.03101 G_reward: 1.96875 
(epoch: 1, iters: 30720, time: 0.001, data: 0.053) G_L2: 0.03489 G_reward: 2.29688 
(epoch: 1, iters: 40960, time: 0.001, data: 0.056) G_L2: 0.02656 G_reward: 2.19531 
(epoch: 2, iters: 1280, time: 0.001, data: 0.051) G_L2: 0.02711 G_reward: 2.41406 
(epoch: 2, iters: 11520, time: 0.001, data: 0.059) G_L2: 0.02296 G_reward: 2.57812 
(epoch: 2, iters: 21760, time: 0.001, data: 0.052) G_L2: 0.02200 G_reward: 2.67969 
(epoch: 2, iters: 32000, time: 0.001, data: 0.053) G_L2: 0.01803 G_reward: 2.77344 
(epoch: 2, iters: 42240, time: 0.001, data: 0.052) G_L2: 0.01839 G_reward: 2.78125 
(epoch: 3, iters: 2560, time: 0.001, data: 0.053) G_L2: 0.01744 G_reward: 2.93750 
(epoch: 3, iters: 12800, time: 0.001, data: 0.050) G_L2: 0.01657 G_reward: 2.86719 
(epoch: 3, iters: 23040, time: 0.001, data: 0.052) G_L2: 0.01870 G_reward: 2.96875 
(epoch: 3, iters: 33280, time: 0.001, data: 0.052) G_L2: 0.01582 G_reward: 3.07031 
(epoch: 3, iters: 43520, time: 0.001, data: 0.049) G_L2: 0.01570 G_reward: 3.12500 
(epoch: 4, iters: 3840, time: 0.001, data: 0.051) G_L2: 0.01973 G_reward: 3.09375 
(epoch: 4, iters: 14080, time: 0.001, data: 0.053) G_L2: 0.01633 G_reward: 3.14062 
(epoch: 4, iters: 24320, time: 0.001, data: 0.050) G_L2: 0.01520 G_reward: 3.38281 
(epoch: 4, iters: 34560, time: 0.001, data: 0.052) G_L2: 0.01408 G_reward: 3.16406 
(epoch: 4, iters: 44800, time: 0.001, data: 0.050) G_L2: 0.01487 G_reward: 2.99219 
(epoch: 5, iters: 5120, time: 0.001, data: 0.052) G_L2: 0.01235 G_reward: 3.16406 
(epoch: 5, iters: 15360, time: 0.001, data: 0.050) G_L2: 0.01405 G_reward: 3.15625 
(epoch: 5, iters: 25600, time: 0.001, data: 0.057) G_L2: 0.01277 G_reward: 3.24219 
(epoch: 5, iters: 35840, time: 0.001, data: 0.050) G_L2: 0.01399 G_reward: 3.40625 
(epoch: 5, iters: 46080, time: 0.001, data: 0.054) G_L2: 0.01262 G_reward: 3.20312 
(epoch: 6, iters: 6400, time: 0.001, data: 0.049) G_L2: 0.01424 G_reward: 3.20312 
(epoch: 6, iters: 16640, time: 0.001, data: 0.051) G_L2: 0.01300 G_reward: 3.28125 
(epoch: 6, iters: 26880, time: 0.001, data: 0.051) G_L2: 0.01191 G_reward: 3.18750 
(epoch: 6, iters: 37120, time: 0.001, data: 0.049) G_L2: 0.01178 G_reward: 3.36719 
(epoch: 6, iters: 47360, time: 0.001, data: 0.049) G_L2: 0.01222 G_reward: 3.31250 
(epoch: 7, iters: 7680, time: 0.001, data: 0.055) G_L2: 0.01133 G_reward: 3.14062 
(epoch: 7, iters: 17920, time: 0.001, data: 0.051) G_L2: 0.01067 G_reward: 3.38281 
(epoch: 7, iters: 28160, time: 0.001, data: 0.060) G_L2: 0.01251 G_reward: 3.35156 
(epoch: 7, iters: 38400, time: 0.001, data: 0.053) G_L2: 0.01045 G_reward: 3.28906 
(epoch: 7, iters: 48640, time: 0.001, data: 0.054) G_L2: 0.01049 G_reward: 3.36719 
(epoch: 8, iters: 8960, time: 0.001, data: 0.052) G_L2: 0.01116 G_reward: 3.40625 
(epoch: 8, iters: 19200, time: 0.001, data: 0.050) G_L2: 0.01125 G_reward: 3.39844 
(epoch: 8, iters: 29440, time: 0.001, data: 0.050) G_L2: 0.01121 G_reward: 3.25781 
